Fecha,Producto,Categoría,Cantidad,Precio Unitario,Vendedor,Promoción,Hora,EsFinDeSemana,EsFestivo,NombreFestivo
2023-05-02,Cargador,Accesorios,5,37.69,Ana,No,15,0,0,
2022-03-23,Laptop,Electrónica,5,1673.28,Luisa,Sí,15,0,0,
2025-06-02,Disco SSD,Componentes,2,246.65,Ana,No,12,0,0,
2024-06-13,Laptop,Electrónica,1,1337.79,Pedro,No,20,0,0,
2022-01-19,Cargador,Accesorios,3,18.98,María,No,11,0,0,
2022-07-09,Disco SSD,Componentes,6,278.12,Jorge,No,20,1,0,
2023-03-11,Mouse,Accesorios,6,49.37,Jorge,No,18,1,0,
2025-06-23,Monitor,Electrónica,2,437.25,Carlos,No,20,0,0,
2022-05-05,Audífonos,Accesorios,5,49.35,Jorge,Sí,18,0,0,
2024-11-25,Teclado,Accesorios,2,148.71,Ana,No,14,0,1,Black Friday Simulado
2022-01-19,Tablet,Electrónica,1,626.86,Carlos,No,17,0,0,
2025-03-26,Audífonos,Accesorios,1,77.07,Carlos,No,20,0,0,
2022-03-02,Teclado,Accesorios,4,57.14,Jorge,No,11,0,0,
2024-08-15,Mouse,Accesorios,1,67.28,Pedro,No,17,0,0,
2022-12-24,Monitor,Electrónica,4,431.53,Pedro,Sí,12,1,1,Noche Buena
2025-04-04,Disco SSD,Componentes,1,152.99,Jorge,No,13,0,0,
2023-03-20,Mouse,Accesorios,4,39.28,Jorge,No,14,0,0,
2023-03-07,Audífonos,Accesorios,3,43.24,Luisa,Sí,14,0,0,
2024-09-14,Teclado,Accesorios,5,36.59,Ana,Sí,14,1,0,
2023-07-10,Laptop,Electrónica,4,858.31,María,Sí,12,0,0,
2022-10-28,Tablet,Electrónica,3,572.16,Ana,No,16,0,0,
2024-05-16,Mouse,Accesorios,5,27.95,María,No,11,0,0,
2025-05-17,Audífonos,Accesorios,3,282.82,María,No,20,1,0,
2023-01-23,Audífonos,Accesorios,2,286.81,María,No,12,0,0,
2024-12-05,Laptop,Electrónica,6,1677.57,María,Sí,8,0,0,
2024-06-13,Tablet,Electrónica,4,1059.48,Pedro,No,12,0,0,
2023-01-30,Disco SSD,Componentes,4,135.44,Ana,No,17,0,0,
2023-04-30,Cargador,Accesorios,3,55.36,Jorge,Sí,12,1,0,
2022-09-11,Cargador,Accesorios,4,54.2,Luisa,Sí,16,1,0,
2023-05-01,Monitor,Electrónica,4,262.13,Jorge,Sí,13,0,0,
2024-07-10,Teclado,Accesorios,5,100.22,Carlos,Sí,15,0,0,
2024-09-16,Monitor,Electrónica,2,449.93,Luisa,No,18,0,0,
2023-01-24,Laptop,Electrónica,1,1077.71,Luisa,Sí,9,0,0,
2025-01-12,Tablet,Electrónica,5,402.99,Ana,No,12,1,0,
2025-01-17,Monitor,Electrónica,5,209.71,Carlos,Sí,8,0,0,
2024-03-18,Audífonos,Accesorios,3,168.64,María,No,15,0,0,
2025-09-29,Cargador,Accesorios,5,8.88,Pedro,No,18,0,0,
2023-08-25,Teclado,Accesorios,2,25.65,Ana,No,19,0,0,
2023-01-23,Cargador,Accesorios,4,47.21,Jorge,Sí,13,0,0,
2025-02-17,Audífonos,Accesorios,4,276.33,Luisa,Sí,20,0,0,
2023-09-07,Teclado,Accesorios,3,73.82,Ana,Sí,17,0,0,
2025-12-21,Laptop,Electrónica,6,978.62,Luisa,Sí,17,1,0,
2023-05-07,Cargador,Accesorios,4,52.95,Ana,No,15,1,0,
2024-07-11,Tablet,Electrónica,1,457.59,Carlos,No,12,0,0,
2023-03-03,Disco SSD,Componentes,5,196.99,Ana,No,19,0,0,
2024-04-27,Cargador,Accesorios,8,24.02,Jorge,No,17,1,0,
2022-08-22,Disco SSD,Componentes,4,124.84,María,No,13,0,0,
2023-12-23,Teclado,Accesorios,6,61.71,Carlos,No,18,1,0,
2025-08-11,Cargador,Accesorios,3,45.88,Jorge,Sí,10,0,0,
2022-05-15,Audífonos,Accesorios,4,65.68,Carlos,Sí,13,1,0,
2022-01-20,Audífonos,Accesorios,1,113.25,Pedro,No,11,0,0,
2022-08-29,Cargador,Accesorios,4,39.67,Carlos,No,12,0,0,
2024-12-05,Cargador,Accesorios,5,47.08,Jorge,Sí,15,0,0,
2025-05-03,Mouse,Accesorios,4,45.07,Luisa,Sí,12,1,0,
2025-11-27,Laptop,Electrónica,4,779.81,Luisa,Sí,12,0,0,
2022-08-29,Mouse,Accesorios,2,54.25,Carlos,No,18,0,0,
2022-03-19,Cargador,Accesorios,4,51.46,Jorge,No,18,1,0,
2025-06-09,Teclado,Accesorios,1,115.22,Luisa,Sí,19,0,0,
2025-08-17,Audífonos,Accesorios,6,214.92,Pedro,No,19,1,0,
2023-12-03,Monitor,Electrónica,5,386.57,Luisa,Sí,14,1,0,
2023-01-27,Monitor,Electrónica,2,534.03,Ana,No,11,0,0,
2023-11-03,Cargador,Accesorios,6,54.21,Pedro,Sí,11,0,0,
2024-04-21,Tablet,Electrónica,3,683.89,Ana,No,9,1,0,
2024-02-05,Mouse,Accesorios,1,16.74,Ana,Sí,12,0,0,
2024-10-14,Teclado,Accesorios,5,106.78,Jorge,No,16,0,0,
2022-05-24,Laptop,Electrónica,5,1378.91,Jorge,Sí,18,0,0,
2024-01-07,Monitor,Electrónica,2,470.36,Pedro,No,15,1,0,
2022-10-14,Laptop,Electrónica,5,1437.25,Luisa,No,19,0,0,
2025-01-14,Disco SSD,Componentes,3,113.74,María,Sí,19,0,0,
2025-02-24,Disco SSD,Componentes,2,249.15,Pedro,No,8,0,0,
2025-01-24,Teclado,Accesorios,3,32.77,Ana,Sí,17,0,0,
2023-09-25,Teclado,Accesorios,2,95.93,Ana,No,17,0,0,
2022-09-18,Cargador,Accesorios,7,8.42,Luisa,Sí,16,1,0,
2023-04-13,Disco SSD,Componentes,3,195.39,Jorge,No,13,0,0,
2022-03-07,Audífonos,Accesorios,5,163.95,Pedro,Sí,20,0,0,
2024-10-28,Cargador,Accesorios,4,14.33,Carlos,No,13,0,0,
2022-03-22,Mouse,Accesorios,2,27.94,María,No,17,0,0,
2023-01-08,Audífonos,Accesorios,3,77.21,Jorge,Sí,19,1,0,
2022-09-27,Tablet,Electrónica,1,823.74,Ana,No,16,0,0,
2022-01-24,Cargador,Accesorios,4,35.82,María,No,15,0,0,
2025-07-26,Cargador,Accesorios,6,50.32,Pedro,No,18,1,0,
2025-07-09,Monitor,Electrónica,1,297.36,María,No,11,0,0,
2023-04-07,Laptop,Electrónica,2,1707.4,Luisa,Sí,16,0,0,
2025-07-03,Monitor,Electrónica,1,290.61,María,No,15,0,0,
2025-08-15,Cargador,Accesorios,1,8.81,Luisa,No,16,0,0,
2025-12-24,Tablet,Electrónica,5,709.68,Luisa,Sí,20,0,1,Noche Buena
2022-07-05,Teclado,Accesorios,2,65.97,Ana,No,19,0,0,
2024-09-29,Mouse,Accesorios,7,45.22,Pedro,Sí,17,1,0,
2024-01-27,Cargador,Accesorios,3,41.5,Jorge,No,13,1,0,
2025-02-27,Cargador,Accesorios,3,23.15,Luisa,No,18,0,0,
2022-08-18,Monitor,Electrónica,2,177.81,Carlos,Sí,17,0,0,
2024-02-09,Monitor,Electrónica,1,292.09,Pedro,Sí,17,0,0,
2023-01-22,Disco SSD,Componentes,8,62.84,Pedro,No,12,1,0,
2022-12-09,Disco SSD,Componentes,6,95.61,Luisa,Sí,12,0,0,
2025-03-20,Disco SSD,Componentes,1,179.99,María,Sí,16,0,0,
2025-07-14,Teclado,Accesorios,2,141.47,Jorge,Sí,14,0,0,
2022-01-01,Teclado,Accesorios,2,143.85,Jorge,Sí,11,1,1,Año Nuevo
2022-07-28,Mouse,Accesorios,5,20.44,Luisa,Sí,18,0,0,
2025-10-25,Cargador,Accesorios,4,57.24,Carlos,Sí,19,1,0,
2023-12-08,Disco SSD,Componentes,4,287.34,María,Sí,17,0,0,
2024-08-29,Audífonos,Accesorios,1,284.81,Luisa,Sí,18,0,0,
2025-06-05,Teclado,Accesorios,4,147.81,Pedro,Sí,20,0,0,
2023-05-19,Audífonos,Accesorios,4,180.04,María,No,13,0,0,
2023-04-09,Laptop,Electrónica,3,1139.46,Jorge,Sí,20,1,0,
2023-01-30,Disco SSD,Componentes,1,233.08,María,No,12,0,0,
2022-12-15,Tablet,Electrónica,5,319.73,Luisa,No,17,0,0,
2024-07-17,Cargador,Accesorios,4,36.55,Pedro,No,12,0,0,
2024-02-08,Teclado,Accesorios,2,50.67,Jorge,Sí,12,0,0,
2024-04-27,Disco SSD,Componentes,7,302.27,María,No,14,1,0,
2023-04-21,Tablet,Electrónica,2,450.0,Pedro,Sí,18,0,0,
2025-04-01,Mouse,Accesorios,1,76.42,Jorge,Sí,12,0,0,
2023-06-18,Teclado,Accesorios,4,81.8,Pedro,No,13,1,0,
2022-04-24,Laptop,Electrónica,5,1135.19,Carlos,Sí,11,1,0,
2023-07-09,Tablet,Electrónica,4,788.67,Carlos,Sí,19,1,0,
2023-05-17,Mouse,Accesorios,2,62.05,María,No,17,0,0,
2023-01-19,Cargador,Accesorios,3,58.4,Carlos,No,19,0,0,
2022-04-10,Laptop,Electrónica,6,1666.67,Luisa,Sí,15,1,0,
2024-01-06,Laptop,Electrónica,4,863.02,Jorge,No,8,1,0,
2024-01-30,Cargador,Accesorios,4,27.56,María,No,19,0,0,
2023-10-04,Mouse,Accesorios,5,37.97,Carlos,Sí,11,0,0,
2023-11-18,Laptop,Electrónica,5,1433.56,Carlos,Sí,15,1,0,
2024-04-22,Audífonos,Accesorios,1,48.23,Jorge,Sí,12,0,0,
2023-03-31,Teclado,Accesorios,5,102.36,Jorge,Sí,17,0,0,
2022-09-06,Mouse,Accesorios,1,57.46,Carlos,Sí,11,0,0,
2024-11-05,Laptop,Electrónica,4,986.32,Carlos,Sí,18,0,0,
2023-06-15,Cargador,Accesorios,1,58.63,María,Sí,17,0,0,
2023-02-12,Cargador,Accesorios,5,24.63,Jorge,No,16,1,0,
2022-02-04,Audífonos,Accesorios,5,216.08,Luisa,Sí,13,0,0,
2025-01-27,Teclado,Accesorios,5,140.03,Luisa,No,12,0,0,
2023-08-12,Teclado,Accesorios,2,123.4,Jorge,Sí,11,1,0,
2025-11-17,Monitor,Electrónica,6,323.77,Jorge,No,9,0,0,
2024-12-29,Mouse,Accesorios,7,40.45,Ana,Sí,18,1,0,
2022-05-21,Monitor,Electrónica,2,315.72,Ana,No,12,1,0,
2025-09-24,Tablet,Electrónica,1,709.69,Carlos,Sí,19,0,0,
2023-10-24,Mouse,Accesorios,4,44.12,Carlos,No,9,0,0,
2025-02-10,Teclado,Accesorios,2,121.75,Ana,No,20,0,0,
2025-07-04,Teclado,Accesorios,1,132.25,María,No,9,0,1,Día Especial
2023-10-08,Teclado,Accesorios,5,66.09,Pedro,No,9,1,0,
2023-04-17,Teclado,Accesorios,1,20.25,Pedro,Sí,12,0,0,
2024-04-22,Tablet,Electrónica,3,560.5,Ana,No,14,0,0,
2025-10-23,Mouse,Accesorios,1,21.31,Luisa,Sí,14,0,0,
2024-02-10,Cargador,Accesorios,4,40.9,Carlos,No,11,1,0,
2025-04-05,Tablet,Electrónica,6,348.07,María,No,18,1,0,
2023-08-07,Monitor,Electrónica,2,430.75,Luisa,No,12,0,0,
2022-01-11,Disco SSD,Componentes,3,137.26,Ana,Sí,15,0,0,
2022-05-05,Monitor,Electrónica,1,221.0,Luisa,No,16,0,0,
2022-12-09,Disco SSD,Componentes,5,117.89,Ana,No,10,0,0,
2023-08-27,Disco SSD,Componentes,8,194.35,Pedro,No,17,1,0,
2025-05-03,Audífonos,Accesorios,6,170.68,Carlos,Sí,8,1,0,
2025-03-11,Audífonos,Accesorios,4,197.05,Ana,No,18,0,0,
2022-06-12,Cargador,Accesorios,4,26.28,Luisa,No,17,1,0,
2023-11-29,Teclado,Accesorios,2,73.56,Ana,Sí,13,0,0,
2025-11-16,Audífonos,Accesorios,10,160.24,Ana,Sí,19,1,0,
2022-11-27,Monitor,Electrónica,9,353.77,Ana,No,19,1,0,
2025-01-02,Laptop,Electrónica,3,953.36,María,No,12,0,0,
2024-08-10,Laptop,Electrónica,5,1141.45,Pedro,No,16,1,0,
2022-04-21,Monitor,Electrónica,4,240.37,Luisa,No,14,0,0,
2024-01-31,Disco SSD,Componentes,4,43.47,Jorge,No,16,0,0,
2024-11-06,Monitor,Electrónica,8,591.67,Jorge,Sí,18,0,0,
2023-10-10,Monitor,Electrónica,1,334.93,Carlos,Sí,20,0,0,
2024-07-18,Mouse,Accesorios,5,31.32,Ana,No,17,0,0,
2022-05-16,Teclado,Accesorios,5,99.4,Carlos,No,8,0,0,
2022-10-13,Audífonos,Accesorios,1,273.93,Carlos,No,12,0,0,
2022-06-22,Teclado,Accesorios,4,47.75,Ana,No,8,0,0,
2022-12-20,Cargador,Accesorios,5,36.37,Pedro,Sí,17,0,0,
2024-05-30,Mouse,Accesorios,5,24.56,Luisa,No,13,0,0,
2023-02-22,Tablet,Electrónica,3,1016.88,Pedro,No,18,0,0,
2022-08-15,Tablet,Electrónica,4,449.71,Pedro,No,18,0,0,
2025-05-23,Cargador,Accesorios,1,52.52,Carlos,No,14,0,0,
2022-06-22,Cargador,Accesorios,3,31.01,Ana,Sí,11,0,0,
2025-09-30,Cargador,Accesorios,4,54.18,María,No,19,0,0,
2022-10-03,Audífonos,Accesorios,5,127.84,Carlos,Sí,19,0,0,
2025-02-11,Teclado,Accesorios,2,74.54,Pedro,No,12,0,0,
2024-08-27,Mouse,Accesorios,1,52.95,Jorge,No,13,0,0,
2024-05-26,Teclado,Accesorios,3,50.31,Jorge,No,11,1,0,
2023-12-30,Audífonos,Accesorios,5,292.52,Carlos,No,17,1,0,
2023-10-12,Teclado,Accesorios,2,116.47,Luisa,Sí,12,0,0,
2024-07-10,Cargador,Accesorios,5,50.34,Carlos,No,18,0,0,
2025-01-17,Tablet,Electrónica,4,519.57,Pedro,No,9,0,0,
2023-08-04,Cargador,Accesorios,2,55.02,Carlos,No,8,0,0,
2023-08-10,Disco SSD,Componentes,3,177.55,Ana,Sí,18,0,0,
2024-03-31,Mouse,Accesorios,7,18.22,Carlos,No,12,1,0,
2023-06-30,Monitor,Electrónica,1,434.52,Luisa,Sí,20,0,0,
2025-09-11,Laptop,Electrónica,1,1035.89,Ana,No,19,0,0,
2024-03-09,Audífonos,Accesorios,5,103.02,Luisa,No,17,1,0,
2025-05-28,Cargador,Accesorios,2,41.14,Carlos,Sí,10,0,0,
2025-07-24,Audífonos,Accesorios,1,273.41,Luisa,Sí,17,0,0,
2025-04-21,Mouse,Accesorios,2,22.06,Jorge,Sí,10,0,0,
2024-04-10,Laptop,Electrónica,3,1024.57,Luisa,No,14,0,0,
2022-06-19,Laptop,Electrónica,4,1170.18,Ana,Sí,10,1,0,
2025-08-10,Laptop,Electrónica,5,1250.71,Jorge,Sí,15,1,0,
2025-12-16,Laptop,Electrónica,5,1727.31,Jorge,Sí,8,0,0,
2024-10-26,Disco SSD,Componentes,5,159.44,María,No,16,1,0,
2025-10-09,Cargador,Accesorios,2,48.57,Carlos,Sí,19,0,0,
2023-07-10,Laptop,Electrónica,3,1055.06,Ana,Sí,15,0,0,
2025-08-08,Laptop,Electrónica,3,1600.44,Ana,Sí,12,0,0,
2023-11-16,Tablet,Electrónica,6,274.32,María,Sí,8,0,0,
2024-04-28,Cargador,Accesorios,4,58.0,María,No,19,1,0,
2024-06-23,Laptop,Electrónica,4,1481.0,Pedro,No,20,1,0,
2022-06-13,Tablet,Electrónica,4,508.0,Pedro,No,8,0,0,
2022-03-06,Cargador,Accesorios,5,10.82,Luisa,No,15,1,0,
2022-05-12,Teclado,Accesorios,2,59.03,Luisa,Sí,8,0,0,
2023-01-10,Cargador,Accesorios,2,25.18,Ana,No,15,0,0,
2024-11-08,Laptop,Electrónica,5,740.01,Carlos,Sí,19,0,0,
2025-07-16,Disco SSD,Componentes,2,121.94,María,No,13,0,0,
2022-06-16,Teclado,Accesorios,2,33.12,Carlos,No,13,0,0,
2022-10-09,Laptop,Electrónica,4,1423.12,María,No,19,1,0,
2025-10-06,Laptop,Electrónica,1,835.98,Luisa,No,18,0,0,
2024-07-13,Audífonos,Accesorios,7,78.3,Luisa,No,20,1,0,
2023-09-24,Laptop,Electrónica,4,1355.02,Carlos,No,19,1,0,
2023-08-07,Cargador,Accesorios,1,36.11,María,Sí,11,0,0,
2025-09-13,Disco SSD,Componentes,4,249.91,Luisa,No,12,1,0,
2022-07-18,Tablet,Electrónica,1,846.81,Pedro,No,20,0,0,
2024-09-13,Tablet,Electrónica,1,757.35,Jorge,Sí,19,0,0,
2022-09-24,Audífonos,Accesorios,4,202.33,Ana,No,18,1,0,
2022-03-03,Disco SSD,Componentes,1,296.34,Jorge,Sí,19,0,0,
2025-03-12,Teclado,Accesorios,2,92.69,María,No,13,0,0,
2023-04-30,Audífonos,Accesorios,5,146.36,Luisa,Sí,11,1,0,
2022-03-09,Monitor,Electrónica,5,348.6,Luisa,No,15,0,0,
2025-06-16,Laptop,Electrónica,3,1208.05,Carlos,Sí,14,0,0,
2023-12-08,Disco SSD,Componentes,8,61.78,Luisa,Sí,14,0,0,
2024-07-03,Laptop,Electrónica,2,1261.62,Ana,No,19,0,0,
2022-01-13,Teclado,Accesorios,2,131.32,María,No,18,0,0,
2023-06-26,Mouse,Accesorios,1,66.42,María,No,15,0,0,
2022-06-28,Laptop,Electrónica,3,1020.46,Pedro,No,16,0,0,
2023-06-27,Laptop,Electrónica,5,1267.43,Carlos,No,19,0,0,
2025-03-05,Teclado,Accesorios,4,85.44,Luisa,Sí,11,0,0,
2022-03-15,Laptop,Electrónica,2,1593.67,Luisa,No,17,0,0,
2025-11-19,Cargador,Accesorios,8,42.07,Pedro,Sí,10,0,0,
2025-05-09,Monitor,Electrónica,1,310.35,Carlos,No,14,0,0,
2023-08-10,Disco SSD,Componentes,2,273.3,Jorge,Sí,17,0,0,
2025-12-03,Laptop,Electrónica,7,1040.05,Luisa,Sí,13,0,0,
2022-04-27,Disco SSD,Componentes,4,54.94,Jorge,No,19,0,0,
2023-09-05,Laptop,Electrónica,3,1017.34,Ana,No,20,0,0,
2023-10-08,Teclado,Accesorios,6,105.59,Pedro,No,17,1,0,
2025-05-22,Tablet,Electrónica,2,667.48,María,Sí,17,0,0,
2024-05-09,Cargador,Accesorios,4,55.73,Ana,No,19,0,0,
2022-09-16,Monitor,Electrónica,2,432.67,Ana,No,20,0,0,
2023-04-14,Laptop,Electrónica,1,1336.49,Luisa,No,18,0,0,
2025-11-06,Disco SSD,Componentes,3,110.78,Ana,No,18,0,0,
2023-07-01,Cargador,Accesorios,5,41.71,Jorge,Sí,20,1,0,
2022-04-12,Audífonos,Accesorios,1,103.19,María,No,20,0,0,
2023-01-09,Tablet,Electrónica,4,1181.74,Jorge,Sí,20,0,0,
2025-02-25,Cargador,Accesorios,4,24.5,Carlos,No,15,0,0,
2024-01-30,Mouse,Accesorios,1,18.83,Pedro,No,18,0,0,
2022-11-14,Audífonos,Accesorios,5,161.75,Carlos,No,20,0,0,
2025-05-17,Laptop,Electrónica,4,955.18,Ana,No,20,1,0,
2024-07-19,Tablet,Electrónica,5,697.7,María,No,18,0,0,
2024-03-30,Cargador,Accesorios,4,55.53,Luisa,No,16,1,0,
2022-09-30,Tablet,Electrónica,1,1024.53,Jorge,No,13,0,0,
2023-11-18,Laptop,Electrónica,6,999.79,Luisa,No,13,1,0,
2022-07-04,Teclado,Accesorios,1,49.2,Luisa,Sí,18,0,1,Día Especial
2024-03-10,Teclado,Accesorios,6,139.76,Pedro,No,20,1,0,
2025-06-27,Teclado,Accesorios,5,129.28,Pedro,Sí,13,0,0,
2025-06-29,Disco SSD,Componentes,4,323.54,Jorge,Sí,17,1,0,
2022-09-04,Laptop,Electrónica,6,734.28,Pedro,No,15,1,0,
2024-05-30,Mouse,Accesorios,2,75.66,María,Sí,10,0,0,
2023-07-31,Audífonos,Accesorios,2,69.14,Jorge,No,18,0,0,
2023-09-04,Tablet,Electrónica,5,724.29,Jorge,No,10,0,0,
2023-02-24,Mouse,Accesorios,3,65.38,Ana,No,9,0,0,
2023-10-17,Disco SSD,Componentes,2,53.53,Carlos,No,20,0,0,
2024-01-23,Cargador,Accesorios,4,14.86,María,No,18,0,0,
2025-12-23,Cargador,Accesorios,5,42.05,Carlos,No,18,0,0,
2025-04-03,Cargador,Accesorios,3,56.11,Luisa,No,12,0,0,
2023-09-22,Cargador,Accesorios,1,55.84,Jorge,No,20,0,0,
2023-08-07,Audífonos,Accesorios,4,32.91,María,Sí,18,0,0,
2023-12-03,Audífonos,Accesorios,5,294.96,Jorge,Sí,16,1,0,
2022-11-28,Monitor,Electrónica,8,325.61,Carlos,No,9,0,0,
2022-11-15,Laptop,Electrónica,5,817.91,Ana,Sí,13,0,0,
2024-05-05,Audífonos,Accesorios,3,89.89,María,Sí,8,1,0,
2022-12-15,Cargador,Accesorios,7,11.42,Luisa,Sí,8,0,0,
2024-04-05,Cargador,Accesorios,2,36.49,Pedro,Sí,20,0,0,
2022-09-02,Monitor,Electrónica,2,489.72,Luisa,No,12,0,0,
2024-12-24,Cargador,Accesorios,8,28.97,Jorge,No,8,0,1,Noche Buena
2025-08-03,Cargador,Accesorios,6,19.45,Luisa,Sí,9,1,0,
2022-03-07,Mouse,Accesorios,4,74.38,María,Sí,13,0,0,
2025-01-27,Monitor,Electrónica,5,549.08,María,No,18,0,0,
2022-06-15,Laptop,Electrónica,5,1286.69,Jorge,No,13,0,0,
2023-07-01,Disco SSD,Componentes,5,240.88,Carlos,No,13,1,0,
2022-07-23,Audífonos,Accesorios,7,108.0,Ana,No,14,1,0,
2022-11-21,Tablet,Electrónica,5,644.87,Luisa,Sí,16,0,0,
2022-07-22,Monitor,Electrónica,2,525.19,María,Sí,17,0,0,
2023-07-16,Disco SSD,Componentes,5,135.47,María,Sí,18,1,0,
2022-09-29,Monitor,Electrónica,4,521.41,Carlos,Sí,16,0,0,
2025-01-05,Audífonos,Accesorios,5,75.48,Pedro,Sí,20,1,0,
2022-01-05,Mouse,Accesorios,3,45.23,Pedro,Sí,19,0,0,
2025-01-18,Tablet,Electrónica,3,642.14,Jorge,Sí,19,1,0,
2025-08-21,Audífonos,Accesorios,5,57.88,María,Sí,18,0,0,
2024-08-14,Audífonos,Accesorios,1,106.35,Jorge,No,14,0,0,
2025-07-12,Monitor,Electrónica,4,473.8,Ana,No,17,1,0,
2022-03-10,Teclado,Accesorios,2,53.94,Jorge,No,16,0,0,
2022-07-31,Tablet,Electrónica,7,739.65,María,No,9,1,0,
2023-06-27,Mouse,Accesorios,5,72.64,Ana,No,15,0,0,
2025-04-18,Laptop,Electrónica,3,1384.98,Pedro,Sí,18,0,0,
2025-07-15,Tablet,Electrónica,5,788.89,Luisa,No,19,0,0,
2024-01-02,Teclado,Accesorios,4,97.1,Luisa,No,12,0,0,
2024-01-04,Audífonos,Accesorios,3,112.52,Carlos,No,17,0,0,
2023-10-26,Mouse,Accesorios,4,36.49,Jorge,Sí,12,0,0,
2022-05-14,Monitor,Electrónica,5,552.28,Ana,No,10,1,0,
2022-10-19,Monitor,Electrónica,2,417.14,María,Sí,16,0,0,
2023-01-16,Audífonos,Accesorios,1,215.56,María,Sí,11,0,0,
2023-06-16,Teclado,Accesorios,4,49.62,María,No,13,0,0,
2022-07-22,Monitor,Electrónica,2,491.03,Pedro,No,16,0,0,
2022-09-05,Tablet,Electrónica,3,830.17,Luisa,Sí,20,0,0,
2024-06-26,Cargador,Accesorios,1,42.67,Pedro,No,19,0,0,
2025-07-23,Tablet,Electrónica,2,338.17,María,Sí,19,0,0,
2025-05-07,Monitor,Electrónica,2,302.26,Luisa,No,19,0,0,
2025-10-04,Tablet,Electrónica,4,678.93,Carlos,No,17,1,0,
2022-03-03,Mouse,Accesorios,5,16.35,Carlos,No,17,0,0,
2023-02-27,Teclado,Accesorios,2,80.84,Ana,Sí,15,0,0,
2024-06-25,Mouse,Accesorios,5,24.06,Jorge,No,11,0,0,
2025-07-28,Teclado,Accesorios,3,83.89,Ana,No,18,0,0,
2022-03-26,Laptop,Electrónica,6,996.58,Ana,No,13,1,0,
2022-08-29,Disco SSD,Componentes,1,292.44,Carlos,Sí,17,0,0,
2024-02-13,Disco SSD,Componentes,5,155.19,Carlos,No,18,0,0,
2022-12-21,Laptop,Electrónica,3,870.67,Pedro,No,19,0,0,
2024-01-05,Audífonos,Accesorios,4,63.12,María,Sí,20,0,0,
2023-10-13,Laptop,Electrónica,3,1358.01,Carlos,No,17,0,0,
2025-09-19,Audífonos,Accesorios,3,63.89,Pedro,Sí,14,0,0,
2024-10-08,Monitor,Electrónica,3,467.52,Pedro,No,8,0,0,
2022-01-01,Teclado,Accesorios,6,97.6,Carlos,Sí,16,1,1,Año Nuevo
2024-03-29,Cargador,Accesorios,5,51.86,María,No,18,0,0,
2023-12-29,Disco SSD,Componentes,6,87.35,Carlos,Sí,20,0,0,
2022-11-07,Monitor,Electrónica,7,345.26,Luisa,Sí,18,0,0,
2023-06-10,Audífonos,Accesorios,4,77.03,Carlos,Sí,13,1,0,
2025-11-28,Tablet,Electrónica,7,804.7,Ana,No,16,0,0,
2022-01-31,Teclado,Accesorios,3,107.01,Ana,No,18,0,0,
2024-10-26,Tablet,Electrónica,7,829.52,Jorge,Sí,12,1,0,
2024-01-16,Cargador,Accesorios,4,31.89,Pedro,Sí,10,0,0,
2022-05-08,Laptop,Electrónica,3,1132.89,Ana,No,18,1,0,
2023-03-22,Audífonos,Accesorios,4,192.13,Ana,Sí,11,0,0,
2023-07-03,Monitor,Electrónica,5,295.13,Carlos,No,18,0,0,
2023-08-10,Laptop,Electrónica,4,1032.14,Ana,No,14,0,0,
2025-05-05,Cargador,Accesorios,4,38.6,Jorge,No,9,0,0,
2022-04-28,Mouse,Accesorios,4,57.62,María,No,12,0,0,
2022-10-26,Laptop,Electrónica,2,1537.75,Luisa,No,14,0,0,
2022-12-16,Cargador,Accesorios,5,48.04,María,Sí,13,0,0,
2023-12-28,Tablet,Electrónica,3,909.34,Jorge,Sí,18,0,0,
2025-10-15,Disco SSD,Componentes,2,196.64,Luisa,Sí,19,0,0,
2025-07-12,Cargador,Accesorios,6,37.56,María,Sí,12,1,0,
2024-10-19,Teclado,Accesorios,2,69.15,Jorge,No,20,1,0,
2022-05-15,Disco SSD,Componentes,4,81.61,María,No,11,1,0,
2024-03-09,Cargador,Accesorios,8,14.62,Jorge,No,19,1,0,
2022-06-22,Audífonos,Accesorios,1,92.02,Luisa,Sí,19,0,0,
2023-02-05,Mouse,Accesorios,3,41.6,Ana,No,12,1,0,
2022-02-23,Teclado,Accesorios,5,51.51,María,Sí,11,0,0,
2023-05-02,Laptop,Electrónica,5,1640.39,Luisa,No,20,0,0,
2024-09-14,Audífonos,Accesorios,3,53.28,María,Sí,16,1,0,
2025-12-09,Teclado,Accesorios,4,114.85,Carlos,Sí,12,0,0,
2023-10-07,Tablet,Electrónica,2,887.7,Pedro,No,18,1,0,
2022-12-26,Tablet,Electrónica,6,298.2,Pedro,Sí,20,0,0,
2023-03-17,Monitor,Electrónica,1,297.31,Carlos,No,11,0,0,
2022-09-13,Monitor,Electrónica,5,404.25,Carlos,No,9,0,0,
2023-07-02,Laptop,Electrónica,6,898.39,Luisa,Sí,16,1,0,
2024-03-17,Laptop,Electrónica,6,1548.63,Ana,No,17,1,0,
2023-09-08,Laptop,Electrónica,1,1289.32,Carlos,No,17,0,0,
2025-09-28,Cargador,Accesorios,3,21.93,Carlos,No,9,1,0,
2025-11-16,Monitor,Electrónica,9,256.38,Ana,Sí,14,1,0,
2023-03-30,Cargador,Accesorios,4,59.48,Carlos,No,18,0,0,
2023-06-10,Monitor,Electrónica,3,545.37,Pedro,No,17,1,0,
