"tarjeta"|"monto"|"comercio"|"fecha"|"tipo"
26|1823.61|"Supermercados"|2020-03-06|"transaccion"
21|2043.62|"Farmacias"|2020-01-07|"transaccion"
39|1176.48|"Gasolineras"|2020-05-29|"transaccion"
6|210|"Supermercados"|2020-05-06|"transaccion"
64|985.79|"Supermercados"|2020-03-19|"transaccion"
99|2695.16|"Supermercados"|2020-03-08|"transaccion"
49|90.46|"Farmacias"|2020-01-31|"transaccion"
27|949.15|"Supermercados"|2020-01-05|"transaccion"
13|1069.09|"Farmacias"|2020-01-13|"transaccion"
7|1400.97|"Restaurantes"|2020-06-07|"transaccion"
87|1903.4|"Supermercados"|2020-05-11|"transaccion"
70|1577.42|"Gasolineras"|2020-01-18|"transaccion"
90|1277.1|"Supermercados"|2020-01-19|"transaccion"
66|1629.29|"Farmacias"|2020-06-07|"transaccion"
34|1979.77|"Supermercados"|2020-02-25|"transaccion"
90|611.14|"Restaurantes"|2020-05-25|"transaccion"
23|639.21|"Restaurantes"|2020-01-18|"transaccion"
47|1531.02|"Gasolineras"|2020-04-11|"transaccion"
94|2272.1|"Farmacias"|2020-02-18|"transaccion"
87|375.26|"Comercio General"|2020-05-04|"transaccion"
3|998.95|"Supermercados"|2020-05-17|"transaccion"
6|1093.45|"Supermercados"|2020-04-01|"transaccion"
16|1366.62|"Restaurantes"|2020-05-08|"transaccion"
51|1678.87|"Tiendas por Departamento"|2020-04-30|"transaccion"
5|966.76|"Restaurantes"|2020-04-16|"transaccion"
46|1555.83|"Gasolineras"|2020-05-25|"transaccion"
2|1019.94|"Supermercados"|2020-03-14|"transaccion"
57|1472.2|"Supermercados"|2020-01-05|"transaccion"
93|2056.25|"Ropa"|2020-06-17|"transaccion"
12|1363.64|"Restaurantes"|2020-05-28|"transaccion"
38|1923.15|"Comercio General"|2020-06-23|"transaccion"
78|195.4|"Supermercados"|2020-04-04|"transaccion"
37|1721.12|"Restaurantes"|2020-05-30|"transaccion"
76|1066.78|"Supermercados"|2020-02-22|"transaccion"
33|422.96|"Comercio General"|2020-03-11|"transaccion"
65|1588.61|"Restaurantes"|2020-04-11|"transaccion"
66|1299.28|"Comercio General"|2020-03-14|"transaccion"
83|1068.14|"Restaurantes"|2020-03-25|"transaccion"
34|636.25|"Gasolineras"|2020-01-26|"transaccion"
57|1033|"Restaurantes"|2020-04-25|"transaccion"
84|1810.99|"Restaurantes"|2020-05-09|"transaccion"
50|1422.1|"Supermercados"|2020-02-18|"transaccion"
66|0|"Restaurantes"|2020-05-31|"reconciliacion"
85|1902.77|"Supermercados"|2020-04-29|"transaccion"
72|1097.64|"Farmacias"|2020-05-04|"transaccion"
59|683.58|"Electronicos"|2020-06-19|"transaccion"
43|1530.83|"Restaurantes"|2020-02-02|"transaccion"
82|1136.06|"Supermercados"|2020-03-28|"transaccion"
32|2724.17|"Supermercados"|2020-01-28|"transaccion"
43|0|"Supermercados"|2020-03-21|"reconciliacion"
93|1156.39|"Restaurantes"|2020-06-18|"transaccion"
38|1641.61|"Gasolineras"|2020-03-09|"transaccion"
49|1480.27|"Farmacias"|2020-01-27|"transaccion"
43|2310.02|"Tiendas por Departamento"|2020-01-03|"transaccion"
71|923.18|"Gasolineras"|2020-04-07|"transaccion"
13|1194.19|"Supermercados"|2020-05-07|"transaccion"
2|1138.08|"Supermercados"|2020-03-28|"transaccion"
15|1380.23|"Restaurantes"|2020-02-10|"transaccion"
84|2347.65|"Supermercados"|2020-02-04|"transaccion"
5|1075.28|"Gasolineras"|2020-01-27|"transaccion"
70|1113.96|"Gasolineras"|2020-05-09|"transaccion"
74|1204.31|"Supermercados"|2020-05-30|"transaccion"
50|1663.62|"Farmacias"|2020-02-14|"transaccion"
11|970|"Supermercados"|2020-04-26|"transaccion"
57|1105.64|"Tiendas por Departamento"|2020-02-29|"transaccion"
79|2234.77|"Comercio General"|2020-05-03|"transaccion"
48|885.14|"Electronicos"|2020-06-22|"transaccion"
16|2014.76|"Gasolineras"|2020-02-18|"transaccion"
64|1088.29|"Abarroterias"|2020-01-21|"transaccion"
2|2153.7|"Restaurantes"|2020-03-25|"transaccion"
99|2808.28|"Supermercados"|2020-02-06|"transaccion"
89|1567.02|"Comercio General"|2020-04-15|"transaccion"
46|1833.33|"Restaurantes"|2020-04-28|"transaccion"
18|341.76|"Ropa"|2020-01-08|"transaccion"
85|0|"Farmacias"|2020-02-10|"reconciliacion"
30|1361.07|"Gasolineras"|2020-02-25|"transaccion"
72|863.15|"Tiendas por Departamento"|2020-04-08|"transaccion"
95|1848.6|"Supermercados"|2020-05-06|"transaccion"
23|1558.09|"Supermercados"|2020-01-25|"transaccion"
60|1037.91|"Supermercados"|2020-02-11|"transaccion"
22|1721.85|"Farmacias"|2020-02-29|"transaccion"
12|1861.82|"Gasolineras"|2020-01-27|"transaccion"
58|257.75|"Abarroterias"|2020-01-28|"transaccion"
14|1353.19|"Abarroterias"|2020-04-29|"transaccion"
2|1419.48|"Supermercados"|2020-01-14|"transaccion"
18|1633.36|"Supermercados"|2020-01-14|"transaccion"
3|1286.92|"Abarroterias"|2020-04-29|"transaccion"
93|2203.66|"Farmacias"|2020-06-10|"transaccion"
100|1680.01|"Restaurantes"|2020-02-11|"transaccion"
43|1364.77|"Farmacias"|2020-01-27|"transaccion"
52|1815.39|"Ropa"|2020-03-25|"transaccion"
26|2242.73|"Supermercados"|2020-04-11|"transaccion"
99|1565.57|"Comercio General"|2020-04-14|"transaccion"
74|1286.23|"Farmacias"|2020-06-01|"transaccion"
35|1826.79|"Supermercados"|2020-02-06|"transaccion"
60|1877.8|"Ropa"|2020-01-16|"transaccion"
94|1617.87|"Electronicos"|2020-02-09|"transaccion"
3|2762.03|"Supermercados"|2020-01-01|"transaccion"
75|827.37|"Restaurantes"|2020-05-03|"transaccion"
4|419.54|"Gasolineras"|2020-05-23|"transaccion"
12|1031.36|"Restaurantes"|2020-03-08|"transaccion"
5|449.88|"Supermercados"|2020-03-11|"transaccion"
20|1106.96|"Gasolineras"|2020-03-01|"transaccion"
41|1985.3|"Supermercados"|2020-01-28|"transaccion"
70|344.91|"Gasolineras"|2020-06-01|"transaccion"
33|2508.3|"Restaurantes"|2020-01-13|"transaccion"
27|1516.28|"Supermercados"|2020-06-02|"transaccion"
32|934.7|"Abarroterias"|2020-03-10|"transaccion"
81|1165.68|"Abarroterias"|2020-06-19|"transaccion"
6|1770.88|"Restaurantes"|2020-05-29|"transaccion"
31|2347.07|"Gasolineras"|2020-01-31|"transaccion"
47|1949.96|"Comercio General"|2020-06-06|"transaccion"
75|1872.47|"Tiendas por Departamento"|2020-04-05|"transaccion"
18|1456.56|"Restaurantes"|2020-01-24|"transaccion"
70|287.56|"Ropa"|2020-02-20|"transaccion"
14|574.16|"Abarroterias"|2020-05-20|"transaccion"
73|1655.44|"Supermercados"|2020-01-07|"transaccion"
95|1322.73|"Supermercados"|2020-06-04|"transaccion"
71|925.19|"Restaurantes"|2020-04-26|"transaccion"
11|2227.44|"Supermercados"|2020-04-17|"transaccion"
66|2088.46|"Comercio General"|2020-04-15|"transaccion"
9|1731.29|"Comercio General"|2020-05-22|"transaccion"
92|2478.71|"Supermercados"|2020-02-28|"transaccion"
29|1661.43|"Supermercados"|2020-04-22|"transaccion"
35|935.52|"Abarroterias"|2020-05-27|"transaccion"
53|1637.89|"Supermercados"|2020-02-20|"transaccion"
91|1632.24|"Restaurantes"|2020-02-26|"transaccion"
27|949.9|"Supermercados"|2020-05-24|"transaccion"
72|2120.51|"Farmacias"|2020-01-12|"transaccion"
96|1432.06|"Restaurantes"|2020-03-17|"transaccion"
38|2016.11|"Restaurantes"|2020-05-27|"transaccion"
61|1034.59|"Supermercados"|2020-06-08|"transaccion"
74|976.85|"Farmacias"|2020-04-15|"transaccion"
26|1201.33|"Restaurantes"|2020-04-11|"transaccion"
33|1769.2|"Supermercados"|2020-02-28|"transaccion"
45|1813.58|"Farmacias"|2020-03-23|"transaccion"
13|1361.18|"Abarroterias"|2020-03-13|"transaccion"
85|1496.78|"Supermercados"|2020-06-30|"transaccion"
71|1766.38|"Electronicos"|2020-03-18|"transaccion"
51|1585.43|"Supermercados"|2020-04-29|"transaccion"
96|1829.94|"Electronicos"|2020-01-20|"transaccion"
74|111.89|"Ropa"|2020-06-30|"transaccion"
85|1777.72|"Restaurantes"|2020-04-20|"transaccion"
87|1993.3|"Gasolineras"|2020-03-07|"transaccion"
30|1044.18|"Supermercados"|2020-03-05|"transaccion"
76|2285.6|"Comercio General"|2020-05-01|"transaccion"
51|1773.64|"Gasolineras"|2020-06-03|"transaccion"
34|2314.15|"Tiendas por Departamento"|2020-05-27|"transaccion"
60|1036.34|"Abarroterias"|2020-06-14|"transaccion"
53|1434.33|"Restaurantes"|2020-05-12|"transaccion"
12|2723.87|"Supermercados"|2020-01-28|"transaccion"
53|583.19|"Supermercados"|2020-06-18|"transaccion"
54|1994.81|"Restaurantes"|2020-05-29|"transaccion"
50|1281.72|"Supermercados"|2020-03-17|"transaccion"
99|508|"Gasolineras"|2020-02-14|"transaccion"
81|1192.02|"Electronicos"|2020-03-27|"transaccion"
62|443.92|"Restaurantes"|2020-06-30|"transaccion"
83|2836.69|"Restaurantes"|2020-03-14|"transaccion"
44|1073.6|"Supermercados"|2020-05-02|"transaccion"
5|1647.11|"Supermercados"|2020-02-17|"transaccion"
22|1286.98|"Restaurantes"|2020-03-09|"transaccion"
11|2386.85|"Gasolineras"|2020-05-11|"transaccion"
25|1393.59|"Electronicos"|2020-04-29|"transaccion"
95|2501.96|"Restaurantes"|2020-06-08|"transaccion"
39|2444.88|"Supermercados"|2020-03-07|"transaccion"
21|1338.56|"Electronicos"|2020-05-16|"transaccion"
53|1058.05|"Supermercados"|2020-01-28|"transaccion"
40|1074.82|"Restaurantes"|2020-04-29|"transaccion"
23|1142.34|"Comercio General"|2020-04-07|"transaccion"
76|208.11|"Supermercados"|2020-02-04|"transaccion"
87|1953.31|"Supermercados"|2020-06-29|"transaccion"
84|1520.68|"Supermercados"|2020-06-03|"transaccion"
20|968.87|"Tiendas por Departamento"|2020-06-02|"transaccion"
84|374.2|"Restaurantes"|2020-04-21|"transaccion"
12|2184.75|"Electronicos"|2020-05-20|"transaccion"
4|2938.62|"Restaurantes"|2020-01-09|"transaccion"
55|1606.02|"Abarroterias"|2020-01-02|"transaccion"
79|1827.18|"Restaurantes"|2020-02-22|"transaccion"
49|1405.41|"Farmacias"|2020-01-27|"transaccion"
54|1498.3|"Supermercados"|2020-02-09|"transaccion"
96|1855.64|"Supermercados"|2020-03-18|"transaccion"
91|621.11|"Supermercados"|2020-05-23|"transaccion"
92|1474.97|"Supermercados"|2020-06-20|"transaccion"
3|1470.22|"Comercio General"|2020-02-29|"transaccion"
61|727.01|"Supermercados"|2020-04-03|"transaccion"
75|1923.57|"Gasolineras"|2020-05-25|"transaccion"
47|698.02|"Restaurantes"|2020-02-06|"transaccion"
99|1879.65|"Supermercados"|2020-05-12|"transaccion"
77|1457.51|"Supermercados"|2020-02-24|"transaccion"
17|1719.82|"Restaurantes"|2020-01-08|"transaccion"
33|2411.13|"Comercio General"|2020-01-04|"transaccion"
15|1541.21|"Gasolineras"|2020-01-23|"transaccion"
39|2417.47|"Restaurantes"|2020-02-19|"transaccion"
18|2018.15|"Restaurantes"|2020-05-25|"transaccion"
96|1729.84|"Restaurantes"|2020-06-26|"transaccion"
84|1157.12|"Tiendas por Departamento"|2020-03-04|"transaccion"
98|1924.34|"Supermercados"|2020-04-12|"transaccion"
51|991.83|"Farmacias"|2020-04-19|"transaccion"
16|1890.02|"Comercio General"|2020-04-14|"transaccion"
77|1064.02|"Comercio General"|2020-04-07|"transaccion"
78|2483.25|"Restaurantes"|2020-04-24|"transaccion"
42|1050.58|"Farmacias"|2020-06-21|"transaccion"
22|975.26|"Gasolineras"|2020-03-07|"transaccion"
95|2611.17|"Supermercados"|2020-05-24|"transaccion"
41|1347.73|"Gasolineras"|2020-01-11|"transaccion"
32|1661.97|"Gasolineras"|2020-01-05|"transaccion"
34|1612.27|"Supermercados"|2020-04-20|"transaccion"
80|2286.8|"Comercio General"|2020-03-17|"transaccion"
1|678.64|"Farmacias"|2020-04-30|"transaccion"
96|579.47|"Gasolineras"|2020-05-13|"transaccion"
43|1176.39|"Ropa"|2020-06-23|"transaccion"
21|1924.57|"Comercio General"|2020-03-10|"transaccion"
41|2522.84|"Supermercados"|2020-05-19|"transaccion"
52|1774.89|"Gasolineras"|2020-02-12|"transaccion"
86|1836.16|"Gasolineras"|2020-05-27|"transaccion"
6|250.93|"Restaurantes"|2020-01-03|"transaccion"
93|816.05|"Supermercados"|2020-02-08|"transaccion"
44|1404.95|"Gasolineras"|2020-02-12|"transaccion"
94|2654.46|"Restaurantes"|2020-01-26|"transaccion"
18|1302.74|"Supermercados"|2020-06-10|"transaccion"
88|1404.3|"Abarroterias"|2020-03-24|"transaccion"
21|1606.6|"Restaurantes"|2020-06-04|"transaccion"
77|0|"Comercio General"|2020-05-01|"reconciliacion"
20|1004.26|"Gasolineras"|2020-01-23|"transaccion"
46|1438.09|"Supermercados"|2020-06-09|"transaccion"
79|2681.8|"Supermercados"|2020-05-26|"transaccion"
2|134.62|"Gasolineras"|2020-02-18|"transaccion"
100|1027.06|"Restaurantes"|2020-02-24|"transaccion"
58|1689.96|"Restaurantes"|2020-01-31|"transaccion"
12|918.04|"Gasolineras"|2020-02-09|"transaccion"
50|1764.89|"Restaurantes"|2020-06-11|"transaccion"
17|1196.23|"Supermercados"|2020-04-04|"transaccion"
57|1637.04|"Restaurantes"|2020-05-20|"transaccion"
87|2424.63|"Restaurantes"|2020-06-08|"transaccion"
94|1499.36|"Supermercados"|2020-03-13|"transaccion"
4|1213.26|"Ropa"|2020-01-30|"transaccion"
6|1710.47|"Supermercados"|2020-06-28|"transaccion"
80|2011.88|"Restaurantes"|2020-04-15|"transaccion"
33|2284.36|"Farmacias"|2020-02-29|"transaccion"
50|229.79|"Restaurantes"|2020-01-15|"transaccion"
98|1643.77|"Restaurantes"|2020-01-02|"transaccion"
7|1123.1|"Restaurantes"|2020-04-21|"transaccion"
1|2170.24|"Gasolineras"|2020-04-27|"transaccion"
41|1138.13|"Supermercados"|2020-06-14|"transaccion"
93|1453.88|"Supermercados"|2020-05-21|"transaccion"
33|1159.93|"Restaurantes"|2020-04-13|"transaccion"
75|1329.9|"Farmacias"|2020-04-01|"transaccion"
61|1830.03|"Supermercados"|2020-04-03|"transaccion"
64|1728.71|"Gasolineras"|2020-01-17|"transaccion"
54|1853.62|"Restaurantes"|2020-04-10|"transaccion"
9|2491.64|"Supermercados"|2020-02-21|"transaccion"
74|1611.13|"Supermercados"|2020-01-12|"transaccion"
54|1911.25|"Tiendas por Departamento"|2020-05-01|"transaccion"
95|1140.12|"Gasolineras"|2020-04-04|"transaccion"
12|1473.08|"Gasolineras"|2020-01-23|"transaccion"
31|1405.03|"Supermercados"|2020-05-01|"transaccion"
89|720.29|"Farmacias"|2020-02-22|"transaccion"
96|1013.68|"Tiendas por Departamento"|2020-05-17|"transaccion"
94|1872.23|"Ropa"|2020-04-24|"transaccion"
19|1617.73|"Farmacias"|2020-06-21|"transaccion"
29|971.6|"Electronicos"|2020-02-20|"transaccion"
6|821.28|"Comercio General"|2020-02-10|"transaccion"
33|2890.88|"Supermercados"|2020-05-02|"transaccion"
37|1856.77|"Supermercados"|2020-02-06|"transaccion"
70|1820.9|"Supermercados"|2020-04-12|"transaccion"
17|1816.35|"Restaurantes"|2020-01-12|"transaccion"
75|1664.12|"Farmacias"|2020-04-17|"transaccion"
18|873.16|"Restaurantes"|2020-03-21|"transaccion"
74|1777.47|"Supermercados"|2020-03-01|"transaccion"
78|2402.55|"Gasolineras"|2020-06-30|"transaccion"
56|759.45|"Supermercados"|2020-03-05|"transaccion"
100|1765.23|"Electronicos"|2020-01-04|"transaccion"
39|2257.85|"Farmacias"|2020-06-23|"transaccion"
45|462.86|"Supermercados"|2020-06-14|"transaccion"
16|1686.26|"Restaurantes"|2020-04-03|"transaccion"
62|1067.92|"Ropa"|2020-04-09|"transaccion"
96|401.93|"Supermercados"|2020-04-28|"transaccion"
74|2302.88|"Supermercados"|2020-02-09|"transaccion"
12|2235.17|"Restaurantes"|2020-02-02|"transaccion"
9|1778.42|"Tiendas por Departamento"|2020-01-11|"transaccion"
24|1353.5|"Gasolineras"|2020-05-15|"transaccion"
94|1259.69|"Supermercados"|2020-04-09|"transaccion"
25|2485.23|"Supermercados"|2020-01-31|"transaccion"
82|2498.25|"Comercio General"|2020-06-26|"transaccion"
17|1055.02|"Supermercados"|2020-03-17|"transaccion"
82|1420.95|"Supermercados"|2020-06-01|"transaccion"
66|2140.44|"Farmacias"|2020-04-15|"transaccion"
44|986.4|"Comercio General"|2020-03-16|"transaccion"
97|749.99|"Gasolineras"|2020-03-20|"transaccion"
11|1021.88|"Comercio General"|2020-01-29|"transaccion"
72|1214.09|"Ropa"|2020-02-27|"transaccion"
4|1536.76|"Restaurantes"|2020-06-26|"transaccion"
54|1560.89|"Supermercados"|2020-04-05|"transaccion"
59|1741.35|"Gasolineras"|2020-01-07|"transaccion"
64|1626.95|"Supermercados"|2020-06-07|"transaccion"
68|1532.83|"Supermercados"|2020-03-25|"transaccion"
43|950.55|"Tiendas por Departamento"|2020-03-23|"transaccion"
41|2390.58|"Abarroterias"|2020-03-01|"transaccion"
97|2318.47|"Abarroterias"|2020-02-24|"transaccion"
3|1764.93|"Abarroterias"|2020-03-11|"transaccion"
20|1663.9|"Restaurantes"|2020-05-10|"transaccion"
73|501.67|"Supermercados"|2020-03-19|"transaccion"
24|668.46|"Gasolineras"|2020-06-08|"transaccion"
87|1463.9|"Supermercados"|2020-04-08|"transaccion"
48|2572.69|"Supermercados"|2020-03-15|"transaccion"
26|1592.8|"Supermercados"|2020-05-26|"transaccion"
33|2047.13|"Abarroterias"|2020-01-17|"transaccion"
34|1583.82|"Tiendas por Departamento"|2020-04-27|"transaccion"
20|2042.63|"Supermercados"|2020-03-13|"transaccion"
79|2425.05|"Restaurantes"|2020-01-05|"transaccion"
39|1914.02|"Tiendas por Departamento"|2020-01-23|"transaccion"
11|821.11|"Tiendas por Departamento"|2020-02-04|"transaccion"
72|1165.99|"Gasolineras"|2020-03-13|"transaccion"
61|1230.85|"Gasolineras"|2020-04-03|"transaccion"
8|1722.6|"Electronicos"|2020-04-07|"transaccion"
29|1903.31|"Restaurantes"|2020-01-10|"transaccion"
47|1188.2|"Supermercados"|2020-02-13|"transaccion"
44|2527.67|"Supermercados"|2020-02-21|"transaccion"
24|2020.42|"Restaurantes"|2020-06-02|"transaccion"
28|1729.47|"Comercio General"|2020-01-11|"transaccion"
6|2139.08|"Ropa"|2020-05-30|"transaccion"
26|1415.3|"Supermercados"|2020-02-01|"transaccion"
22|882.15|"Restaurantes"|2020-06-09|"transaccion"
89|922.57|"Comercio General"|2020-04-21|"transaccion"
20|686.3|"Gasolineras"|2020-02-03|"transaccion"
15|2010.96|"Supermercados"|2020-03-24|"transaccion"
17|928.76|"Restaurantes"|2020-01-09|"transaccion"
48|2678.12|"Supermercados"|2020-02-25|"transaccion"
70|1416.76|"Supermercados"|2020-06-26|"transaccion"
15|1837.33|"Comercio General"|2020-05-29|"transaccion"
57|1206.22|"Supermercados"|2020-01-22|"transaccion"
94|983.59|"Supermercados"|2020-04-02|"transaccion"
71|1748.59|"Supermercados"|2020-03-18|"transaccion"
97|967.09|"Farmacias"|2020-01-19|"transaccion"
28|2257.72|"Restaurantes"|2020-05-22|"transaccion"
87|1037.86|"Gasolineras"|2020-06-24|"transaccion"
67|477.42|"Supermercados"|2020-01-07|"transaccion"
66|1717.74|"Restaurantes"|2020-02-09|"transaccion"
14|1470.34|"Supermercados"|2020-03-13|"transaccion"
96|1940.51|"Gasolineras"|2020-05-29|"transaccion"
84|956.17|"Supermercados"|2020-05-28|"transaccion"
13|1853.66|"Restaurantes"|2020-06-01|"transaccion"
31|1493.77|"Gasolineras"|2020-06-17|"transaccion"
100|1612.46|"Comercio General"|2020-02-09|"transaccion"
69|1324.54|"Restaurantes"|2020-01-27|"transaccion"
95|1766.92|"Restaurantes"|2020-04-06|"transaccion"
72|1381.85|"Tiendas por Departamento"|2020-03-09|"transaccion"
3|975.59|"Supermercados"|2020-05-24|"transaccion"
85|1238.79|"Gasolineras"|2020-06-20|"transaccion"
79|1204.89|"Farmacias"|2020-03-27|"transaccion"
94|1733.89|"Restaurantes"|2020-03-11|"transaccion"
51|1457.22|"Tiendas por Departamento"|2020-03-31|"transaccion"
62|979.21|"Restaurantes"|2020-04-18|"transaccion"
86|2033.5|"Ropa"|2020-04-20|"transaccion"
88|1217.65|"Farmacias"|2020-01-29|"transaccion"
5|1477.25|"Restaurantes"|2020-03-09|"transaccion"
91|2320.18|"Restaurantes"|2020-01-18|"transaccion"
63|1265.41|"Supermercados"|2020-06-07|"transaccion"
81|3212.68|"Tiendas por Departamento"|2020-04-11|"transaccion"
36|1942.21|"Gasolineras"|2020-04-21|"transaccion"
48|2246.84|"Supermercados"|2020-01-20|"transaccion"
64|1700.97|"Supermercados"|2020-05-11|"transaccion"
10|711.41|"Gasolineras"|2020-06-28|"transaccion"
40|479.11|"Gasolineras"|2020-01-30|"transaccion"
27|1467.16|"Supermercados"|2020-04-25|"transaccion"
60|1056.88|"Abarroterias"|2020-04-06|"transaccion"
42|2436.96|"Tiendas por Departamento"|2020-03-06|"transaccion"
76|1116.17|"Ropa"|2020-04-14|"transaccion"
86|1510.37|"Farmacias"|2020-02-13|"transaccion"
99|1875.8|"Gasolineras"|2020-02-08|"transaccion"
18|1149.64|"Restaurantes"|2020-04-02|"transaccion"
63|924.15|"Farmacias"|2020-02-05|"transaccion"
47|2512.3|"Restaurantes"|2020-01-29|"transaccion"
11|1164.9|"Restaurantes"|2020-03-27|"transaccion"
4|2099.02|"Ropa"|2020-03-26|"transaccion"
50|2075.03|"Comercio General"|2020-02-26|"transaccion"
49|721.76|"Restaurantes"|2020-04-21|"transaccion"
96|2296.53|"Restaurantes"|2020-01-08|"transaccion"
36|1600.83|"Supermercados"|2020-03-01|"transaccion"
23|977.49|"Tiendas por Departamento"|2020-02-16|"transaccion"
64|248.37|"Supermercados"|2020-05-08|"transaccion"
33|1569.7|"Restaurantes"|2020-01-12|"transaccion"
46|425.86|"Supermercados"|2020-02-05|"transaccion"
58|910.17|"Gasolineras"|2020-02-18|"transaccion"
87|1248.43|"Supermercados"|2020-01-13|"transaccion"
40|1533.21|"Electronicos"|2020-06-30|"transaccion"
20|0|"Restaurantes"|2020-06-19|"reconciliacion"
49|1094.62|"Abarroterias"|2020-06-02|"transaccion"
81|1182.24|"Gasolineras"|2020-04-16|"transaccion"
59|2962.94|"Restaurantes"|2020-01-21|"transaccion"
38|1099.16|"Supermercados"|2020-03-21|"transaccion"
72|1497.19|"Supermercados"|2020-05-07|"transaccion"
18|1617.93|"Comercio General"|2020-02-11|"transaccion"
79|115.04|"Gasolineras"|2020-03-16|"transaccion"
77|1010.08|"Supermercados"|2020-04-28|"transaccion"
18|1614.4|"Gasolineras"|2020-03-14|"transaccion"
2|1429.85|"Restaurantes"|2020-03-05|"transaccion"
10|975.38|"Supermercados"|2020-05-16|"transaccion"
2|1422.7|"Abarroterias"|2020-03-29|"transaccion"
40|2447.75|"Tiendas por Departamento"|2020-05-14|"transaccion"
68|787.77|"Abarroterias"|2020-01-12|"transaccion"
94|1222.18|"Supermercados"|2020-05-18|"transaccion"
66|1362.73|"Supermercados"|2020-01-03|"transaccion"
87|2756.03|"Comercio General"|2020-06-26|"transaccion"
28|962.11|"Farmacias"|2020-01-20|"transaccion"
54|1694.24|"Tiendas por Departamento"|2020-03-14|"transaccion"
